,city,name,url,review_score,description,location
23,Mont Saint Michel,Camping Saint Michel,https://www.booking.com/hotel/fr/camping-saint-michel.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arv8qcYGwAIB0gIkMDNiMzU0M2ItNGM4ZC00ZDBkLTgxYzAtMzBiY2Q4YTVmOGM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d8bd421d90390406&srepoch=1758101052&all_sr_blocks=39167911_340057071_5_2_0&highlighted_blocks=39167911_340057071_5_2_0&matching_block_id=39167911_340057071_5_2_0&sr_pri_blocks=39167911_340057071_5_2_0__14324&from=searchresults,"7,8","3 lits (1 lit simple, 2 lits doubles)",Courtils
24,Mont Saint Michel,Vacancéole - Le Domaine du Mont - Mont St Michel,https://www.booking.com/hotel/fr/et-residence-club-mmv-le-domaine-du-mont.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arv8qcYGwAIB0gIkMDNiMzU0M2ItNGM4ZC00ZDBkLTgxYzAtMzBiY2Q4YTVmOGM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d8bd421d90390406&srepoch=1758101052&all_sr_blocks=37173805_265982068_3_2_0&highlighted_blocks=37173805_265982068_3_2_0&matching_block_id=37173805_265982068_3_2_0&sr_pri_blocks=37173805_265982068_3_2_0__23124&from=searchresults,"7,2","3 lits (2 lits simples, 1 canapé-lit)",Roz-sur-Couesnon
25,St Malo,Sézam-Appart-Hôtel,https://www.booking.com/hotel/fr/de-l-europe-appartements.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=928823902_397100154_2_0_0&highlighted_blocks=928823902_397100154_2_0_0&matching_block_id=928823902_397100154_2_0_0&sr_pri_blocks=928823902_397100154_2_0_0__27840&from=searchresults,"8,7",1 grand lit double,Saint-Malo
26,St Malo,Escale Oceania Saint Malo,https://www.booking.com/hotel/fr/mascottesaintmalo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5318901_128312679_0_2_0&highlighted_blocks=5318901_128312679_0_2_0&matching_block_id=5318901_128312679_0_2_0&sr_pri_blocks=5318901_128312679_0_2_0__38840&from=searchresults,"8,2",Types de lits : 1 lit double ou 2 lits simples,"Sillon, Saint-Malo"
27,St Malo,Hotel Eden,https://www.booking.com/hotel/fr/eden-saint-malo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5461411_390660297_0_2_0&highlighted_blocks=5461411_390660297_0_2_0&matching_block_id=5461411_390660297_0_2_0&sr_pri_blocks=5461411_390660297_0_2_0__27540&from=searchresults,"8,1",1 grand lit double,"Paramé, Saint-Malo"
28,St Malo,Kyriad Prestige Saint-Malo,https://www.booking.com/hotel/fr/kyriad-prestige-saint-malo-xml.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=88652301_160841125_2_2_0&highlighted_blocks=88652301_160841125_2_2_0&matching_block_id=88652301_160841125_2_2_0&sr_pri_blocks=88652301_160841125_2_2_0__32340&from=searchresults,"8,8",1 grand lit double,Saint-Malo
29,St Malo,Hotel Brasserie Armoricaine,https://www.booking.com/hotel/fr/brasserie-armoricaine.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=291660705_109141843_2_2_0&highlighted_blocks=291660705_109141843_2_2_0&matching_block_id=291660705_109141843_2_2_0&sr_pri_blocks=291660705_109141843_2_2_0__29140&from=searchresults,"8,1",2 lits simples,"Intra muros, Saint-Malo"
30,St Malo,Grand Hôtel Des Thermes,https://www.booking.com/hotel/fr/desthermessaintmalo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5110302_338405424_0_2_0&highlighted_blocks=5110302_338405424_0_2_0&matching_block_id=5110302_338405424_0_2_0&sr_pri_blocks=5110302_338405424_0_2_0__66680&from_sustainable_property_sr=1&from=searchresults,"8,5",Types de lits : 1 lit double ou 2 lits simples,"Sillon, Saint-Malo"
31,St Malo,Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5424101_367602697_2_2_0&highlighted_blocks=5424101_367602697_2_2_0&matching_block_id=5424101_367602697_2_2_0&sr_pri_blocks=5424101_367602697_2_2_0__47540&from=searchresults,"8,0",1 grand lit double,"Intra muros, Saint-Malo"
32,St Malo,Hotel Ar Terra Nova,https://www.booking.com/hotel/fr/ar-terra-nova.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=231078604_396213171_4_2_0&highlighted_blocks=231078604_396213171_4_2_0&matching_block_id=231078604_396213171_4_2_0&sr_pri_blocks=231078604_396213171_4_2_0__26896&from=searchresults,"7,8",2 lits doubles,"Saint-Servan, Saint-Malo"
33,St Malo,Artimon By Les Ambassadeurs,https://www.booking.com/hotel/fr/artimont-by-les-ambassadeurs.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=1243231102_396675953_2_2_0&highlighted_blocks=1243231102_396675953_2_2_0&matching_block_id=1243231102_396675953_2_2_0&sr_pri_blocks=1243231102_396675953_2_2_0__30320&from=searchresults,"6,4",Types de lits : 1 lit double ou 2 lits simples,"Sillon, Saint-Malo"
34,St Malo,Hotel Kyriad Saint Malo Centre Plage,https://www.booking.com/hotel/fr/bleumarinesaintmalo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5042136_205800504_0_2_0&highlighted_blocks=5042136_205800504_0_2_0&matching_block_id=5042136_205800504_0_2_0&sr_pri_blocks=5042136_205800504_0_2_0__33540&from_sustainable_property_sr=1&from=searchresults,"8,3",Types de lits : 1 lit double ou 2 lits simples,"Sillon, Saint-Malo"
35,St Malo,"Apartment in St-Malo, 500 m from the beach of Les Bas-Sablons",https://www.booking.com/hotel/fr/apartment-in-st-malo-500-m-from-the-beach-of-les-bas-sablons.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=1444066801_415837662_4_0_0&highlighted_blocks=1444066801_415837662_4_0_0&matching_block_id=1444066801_415837662_4_0_0&sr_pri_blocks=1444066801_415837662_4_0_0__16588&from=searchresults,"5,5",Hébergement géré par un particulier,"Saint-Servan, Saint-Malo"
36,St Malo,Residence Reine Marine,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5929007_88984957_0_0_0&highlighted_blocks=5929007_88984957_0_0_0&matching_block_id=5929007_88984957_0_0_0&sr_pri_blocks=5929007_88984957_0_0_0__32420&from=searchresults,"8,5","3 lits (2 lits simples, 1 canapé-lit)",Saint-Malo
37,St Malo,Hôtel Anne de Bretagne,https://www.booking.com/hotel/fr/anne-de-bretagne.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5421214_88548310_0_2_0&highlighted_blocks=5421214_88548310_0_2_0&matching_block_id=5421214_88548310_0_2_0&sr_pri_blocks=5421214_88548310_0_2_0__66692&from=searchresults,"8,8",1 canapé-lit,"Intra muros, Saint-Malo"
38,St Malo,hotelF1 Saint Malo,https://www.booking.com/hotel/fr/hotelf1-saint-malo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=66532806_376292473_3_2_0&highlighted_blocks=66532806_376292473_3_2_0&matching_block_id=66532806_376292473_3_2_0&sr_pri_blocks=66532806_376292473_3_2_0__13305&from=searchresults,"7,0",,Saint-Malo
39,St Malo,"Hôtel Oré, Saint-Malo",https://www.booking.com/hotel/fr/belem.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=5433704_383307405_4_2_0&highlighted_blocks=5433704_383307405_4_2_0&matching_block_id=5433704_383307405_4_2_0&sr_pri_blocks=5433704_383307405_4_2_0__42100&from=searchresults,"8,8","3 lits (2 canapés-lits, 1 grand lit double)",Saint-Malo
40,St Malo,APPARTEMENT PLEINE VUE MER 34 Ch. du Sillon Saint-Malo Plage,https://www.booking.com/hotel/fr/appartement-pleine-vue-mer-34-ch-du-sillon-saint-malo-plage.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=757389801_384881767_2_2_0&highlighted_blocks=757389801_384881767_2_2_0&matching_block_id=757389801_384881767_2_2_0&sr_pri_blocks=757389801_384881767_2_2_0__57450&from=searchresults,"8,7","2 lits (1 lit double, 1 canapé-lit)","Sillon, Saint-Malo"
41,St Malo,Appartements des Marins,https://www.booking.com/hotel/fr/appartements-des-marins.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=518115201_180453174_0_0_0&highlighted_blocks=518115201_180453174_0_0_0&matching_block_id=518115201_180453174_0_0_0&sr_pri_blocks=518115201_180453174_0_0_0__46996&from=searchresults,"8,4","3 lits (2 lits simples, 1 canapé-lit)","Intra muros, Saint-Malo"
42,St Malo,Hôtel France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=19151711_88548354_4_34_0&highlighted_blocks=19151711_88548354_4_34_0&matching_block_id=19151711_88548354_4_34_0&sr_pri_blocks=19151711_88548354_4_34_0__74968&from=searchresults,"7,9","2 lits (1 canapé-lit, 1 grand lit double)","Intra muros, Saint-Malo"
43,St Malo,La Villa du Sillon,https://www.booking.com/hotel/fr/la-villa-du-sillon.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=684805702_384881757_2_2_0&highlighted_blocks=684805702_384881757_2_2_0&matching_block_id=684805702_384881757_2_2_0&sr_pri_blocks=684805702_384881757_2_2_0__41120&from=searchresults,"7,7",1 grand lit double,"Sillon, Saint-Malo"
44,St Malo,Appartement Duplex refait à neuf,https://www.booking.com/hotel/fr/duplex-les-mouettes-saint-malo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=875580901_356446978_4_0_0&highlighted_blocks=875580901_356446978_4_0_0&matching_block_id=875580901_356446978_4_0_0&sr_pri_blocks=875580901_356446978_4_0_0__32140&from=searchresults,"9,0",Hébergement géré par un particulier,Saint-Malo
45,St Malo,Rance Solidor,https://www.booking.com/hotel/fr/rance-solidor.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=132996401_404156006_6_0_0&highlighted_blocks=132996401_404156006_6_0_0&matching_block_id=132996401_404156006_6_0_0&sr_pri_blocks=132996401_404156006_6_0_0__70396&from=searchresults,"9,6","3 lits (2 lits doubles, 1 canapé-lit)","Saint-Servan, Saint-Malo"
46,St Malo,Petit Kennedy Maison 4 personnes Rochebonne,https://www.booking.com/hotel/fr/petit-kennedy-maison-4-personnes-rochebonne.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=1421277001_413768359_2_0_0&highlighted_blocks=1421277001_413768359_2_0_0&matching_block_id=1421277001_413768359_2_0_0&sr_pri_blocks=1421277001_413768359_2_0_0__33290&from=searchresults,"8,1","3 lits (2 lits simples, 1 lit double)","Paramé, Saint-Malo"
47,St Malo,La Cerisaie,https://www.booking.com/hotel/fr/la-cerisaie-saint-malo.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=241527001_233948032_2_0_0_306645&highlighted_blocks=241527001_233948032_2_0_0_306645&matching_block_id=241527001_233948032_2_0_0_306645&sr_pri_blocks=241527001_233948032_2_0_0_306645_24940&from=searchresults,"8,7",Hébergement géré par un particulier,Saint-Malo
48,St Malo,Maison Merveilles 4,https://www.booking.com/hotel/fr/maison-merveilles-4.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=1472118301_418551424_2_0_0&highlighted_blocks=1472118301_418551424_2_0_0&matching_block_id=1472118301_418551424_2_0_0&sr_pri_blocks=1472118301_418551424_2_0_0__24196&from=searchresults,,Hébergement géré par un particulier,"Paramé, Saint-Malo"
49,St Malo,Chambres d'hotes Saint Malo La Barbinais Bed&Breaksfast,https://www.booking.com/hotel/fr/chambres-d-hotes-le-raave.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Arz8qcYGwAIB0gIkOTdmNjA3ZmYtN2Q1YS00ZjE5LWFkYjEtNzExNzIzNjc1NTM12AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=1a81421e45fe00d2&srepoch=1758101054&all_sr_blocks=48573904_352733720_0_1_0&highlighted_blocks=48573904_352733720_0_1_0&matching_block_id=48573904_352733720_0_1_0&sr_pri_blocks=48573904_352733720_0_1_0__26810&from=searchresults,"7,3",1 lit double,"Paramé, Saint-Malo"
50,Bayeux,Hotel Reine Mathilde,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsL8qcYGwAIB0gIkMTA4ZWY5ZWMtOWMxMy00MDU4LWJmZjYtZWRlNzY4MmEzNDE02AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=86ed4221282d0652&srepoch=1758101060&all_sr_blocks=4352201_416747454_0_2_0&highlighted_blocks=4352201_416747454_0_2_0&matching_block_id=4352201_416747454_0_2_0&sr_pri_blocks=4352201_416747454_0_2_0__24320&from=searchresults,"8,5",1 grand lit double,Bayeux
51,Bayeux,Le Bohème,https://www.booking.com/hotel/fr/le-boheme.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsL8qcYGwAIB0gIkMTA4ZWY5ZWMtOWMxMy00MDU4LWJmZjYtZWRlNzY4MmEzNDE02AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=86ed4221282d0652&srepoch=1758101060&all_sr_blocks=755271101_410128827_2_0_0&highlighted_blocks=755271101_410128827_2_0_0&matching_block_id=755271101_410128827_2_0_0&sr_pri_blocks=755271101_410128827_2_0_0__21327&from=searchresults,"8,0",Hébergement géré par un particulier,Bayeux
52,Bayeux,Novotel Bayeux,https://www.booking.com/hotel/fr/novotel.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsL8qcYGwAIB0gIkMTA4ZWY5ZWMtOWMxMy00MDU4LWJmZjYtZWRlNzY4MmEzNDE02AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=86ed4221282d0652&srepoch=1758101060&all_sr_blocks=5369512_376292770_2_2_0&highlighted_blocks=5369512_376292770_2_2_0&matching_block_id=5369512_376292770_2_2_0&sr_pri_blocks=5369512_376292770_2_2_0__36080&from=searchresults,"8,2",2 lits simples,Bayeux
53,Bayeux,Hôtel De Brunville & Spa,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=356980&label=gog235jc-10CAQoggI46wdIM1gDaE2IAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsL8qcYGwAIB0gIkMTA4ZWY5ZWMtOWMxMy00MDU4LWJmZjYtZWRlNzY4MmEzNDE02AIB4AIB&ucfs=1&arphpl=1&checkin=2025-09-17&checkout=2025-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=86ed4221282d0652&srepoch=1758101060&all_sr_blocks=14716_377981849_0_2_0&highlighted_blocks=14716_377981849_0_2_0&matching_block_id=14716_377981849_0_2_0&sr_pri_blocks=14716_377981849_0_2_0__37892&from=searchresults,"7,9",2 lits simples,Bayeux
