,city,name,url,review_score,description,location,lat,lon
108,Saintes Maries de la mer,Vila De La Mar & Spa,https://www.booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=5997909_88548792_0_34_0&highlighted_blocks=5997909_88548792_0_34_0&matching_block_id=5997909_88548792_0_34_0&sr_pri_blocks=5997909_88548792_0_34_0__34348&from=searchresults,"8,4",1 lit double,missing value,,
109,Saintes Maries de la mer,Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=5490912_399559129_0_2_0&highlighted_blocks=5490912_399559129_0_2_0&matching_block_id=5490912_399559129_0_2_0&sr_pri_blocks=5490912_399559129_0_2_0__15632&from=searchresults,"8,2",2 lits simples,missing value,,
110,Saintes Maries de la mer,Hôtel Les Arcades,https://www.booking.com/hotel/fr/ha-tel-les-arcades.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=33892908_119471388_0_2_0&highlighted_blocks=33892908_119471388_0_2_0&matching_block_id=33892908_119471388_0_2_0&sr_pri_blocks=33892908_119471388_0_2_0__16148&from=searchresults,"8,8",1 grand lit double,missing value,,
111,Saintes Maries de la mer,Hotel Camille,https://www.booking.com/hotel/fr/camille.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=38131618_326752968_2_2_0&highlighted_blocks=38131618_326752968_2_2_0&matching_block_id=38131618_326752968_2_2_0&sr_pri_blocks=38131618_326752968_2_2_0__16250&from=searchresults,"7,9",1 lit double,"{'tourism': 'Hotel Camille', 'road': 'Avenue Maurice Challe', 'neighbourhood': 'Les Arnelles', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.4504333,4.4298694
112,Saintes Maries de la mer,Hôtel Casa Marina,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=646082701_363419273_2_2_0&highlighted_blocks=646082701_363419273_2_2_0&matching_block_id=646082701_363419273_2_2_0&sr_pri_blocks=646082701_363419273_2_2_0__25000&from=searchresults,"8,9",1 grand lit double,"{'tourism': 'Casa Marina', 'road': 'Avenue Gilbert Leroy', 'neighbourhood': 'Les Arnelles', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.4510457,4.4309346
113,Saintes Maries de la mer,Chambre la lagune,https://www.booking.com/hotel/fr/chambre-d-hotes-saintes-maries-de-la-mer.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=951381901_367744786_2_0_0&highlighted_blocks=951381901_367744786_2_0_0&matching_block_id=951381901_367744786_2_0_0&sr_pri_blocks=951381901_367744786_2_0_0__15030&from=searchresults,"9,5",Hébergement géré par un particulier,missing value,,
114,Saintes Maries de la mer,L'auberge Camarguaise,https://www.booking.com/hotel/fr/lauberge-camarguaise.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=2976409_84149921_0_2_0&highlighted_blocks=2976409_84149921_0_2_0&matching_block_id=2976409_84149921_0_2_0&sr_pri_blocks=2976409_84149921_0_2_0__15338&from=searchresults,"8,9",Types de lits : 1 lit double ou 2 lits simples,missing value,,
115,Saintes Maries de la mer,Hotel Le Bleu Marine,https://www.booking.com/hotel/fr/le-bleu-marine.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=30831312_405281818_0_2_0&highlighted_blocks=30831312_405281818_0_2_0&matching_block_id=30831312_405281818_0_2_0&sr_pri_blocks=30831312_405281818_0_2_0__14400&from=searchresults,"7,3",1 lit double,"{'tourism': 'Le Bleu Marine', 'road': 'Rue Marcel Carrière', 'neighbourhood': 'Les Arnelles', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.4546584,4.4335023
116,Saintes Maries de la mer,Les Bains Gardians,https://www.booking.com/hotel/fr/auberge-cavaliere-saintes-maries-de-la-mer.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=2533105_95149128_0_1_0&highlighted_blocks=2533105_95149128_0_1_0&matching_block_id=2533105_95149128_0_1_0&sr_pri_blocks=2533105_95149128_0_1_0__47148&from=searchresults,"8,7",Plusieurs types de lits,"{'tourism': 'Les Bains Gardians', 'road': ""Route d'Arles"", 'neighbourhood': 'Les Arnelles', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.465798,4.4200094
117,Saintes Maries de la mer,Mas de la Grenouillère Hôtel et Centre équestre en pleine nature,https://www.booking.com/hotel/fr/ha-tel-mas-de-la-grenouilla-re.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=38720007_410578892_2_42_0&highlighted_blocks=38720007_410578892_2_42_0&matching_block_id=38720007_410578892_2_42_0&sr_pri_blocks=38720007_410578892_2_42_0__17200&from_sustainable_property_sr=1&from=searchresults,"8,4",1 grand lit double,missing value,,
118,Saintes Maries de la mer,Hôtel Le Dauphin Bleu,https://www.booking.com/hotel/fr/le-dauphin-bleu.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=36607101_416758995_2_40_0&highlighted_blocks=36607101_416758995_2_40_0&matching_block_id=36607101_416758995_2_40_0&sr_pri_blocks=36607101_416758995_2_40_0__21748&from=searchresults,"8,5",3 lits simples,"{'tourism': 'Le Dauphin Bleu', 'road': 'Avenue Gilbert Leroy', 'neighbourhood': 'Les Arnelles', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.4523625,4.4336418
119,Saintes Maries de la mer,Maison l'Etrier,https://www.booking.com/hotel/fr/l-39-etrier.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=309310201_117161267_2_1_0&highlighted_blocks=309310201_117161267_2_1_0&matching_block_id=309310201_117161267_2_1_0&sr_pri_blocks=309310201_117161267_2_1_0__30000&from=searchresults,"9,1",1 très grand lit double,missing value,,
120,Saintes Maries de la mer,Les Geckos,https://www.booking.com/hotel/fr/les-geckos.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=1255716705_398103759_2_1_0&highlighted_blocks=1255716705_398103759_2_1_0&matching_block_id=1255716705_398103759_2_1_0&sr_pri_blocks=1255716705_398103759_2_1_0__17668&from=searchresults,"9,0",1 grand lit double,missing value,,
121,Saintes Maries de la mer,Auberge de la Fadaise,https://www.booking.com/hotel/fr/auberge-de-la-fadaise.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=34000701_277798697_0_2_0&highlighted_blocks=34000701_277798697_0_2_0&matching_block_id=34000701_277798697_0_2_0&sr_pri_blocks=34000701_277798697_0_2_0__17668&from=searchresults,"8,7",1 grand lit double,"{'tourism': 'Auberge de la Fadaise', 'road': ""Route d'Arles"", 'hamlet': 'Pont de Gau', 'town': 'Saintes-Maries-de-la-Mer', 'municipality': 'Arles', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13460', 'country': 'France', 'country_code': 'fr'}",43.486559,4.4034325
122,Saintes Maries de la mer,Hôtel Le Neptune en Camargue,https://www.booking.com/hotel/fr/le-neptune-en-camargue.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=488426202_161265291_0_2_0&highlighted_blocks=488426202_161265291_0_2_0&matching_block_id=488426202_161265291_0_2_0&sr_pri_blocks=488426202_161265291_0_2_0__19948&from=searchresults,"8,4",Hébergement géré par un particulier,missing value,,
123,Saintes Maries de la mer,Le Sauvage,https://www.booking.com/hotel/fr/le-sauvage-les-saintes-maries-de-la-mer.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=1548669601_427583344_2_2_0&highlighted_blocks=1548669601_427583344_2_2_0&matching_block_id=1548669601_427583344_2_2_0&sr_pri_blocks=1548669601_427583344_2_2_0__15797&from=searchresults,"9,3",Hébergement géré par un particulier,missing value,,
124,Saintes Maries de la mer,De l'eau et des oiseaux !,https://www.booking.com/hotel/fr/de-l-eau-et-des-oiseaux.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=1233216801_395279646_0_0_0&highlighted_blocks=1233216801_395279646_0_0_0&matching_block_id=1233216801_395279646_0_0_0&sr_pri_blocks=1233216801_395279646_0_0_0__25707&from=searchresults,"8,8",Hébergement géré par un particulier,missing value,,
125,Saintes Maries de la mer,Hôtel Spa Mas des Rièges,https://www.booking.com/hotel/fr/mas-des-rieges-amp-spa.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=197324605_106486087_0_2_0&highlighted_blocks=197324605_106486087_0_2_0&matching_block_id=197324605_106486087_0_2_0&sr_pri_blocks=197324605_106486087_0_2_0__46800&from=searchresults,"9,0","2 lits (1 canapé-lit, 1 grand lit double)",missing value,,
126,Saintes Maries de la mer,Résidence L'Oiseau des Mers,https://www.booking.com/hotel/fr/residence-l-oiseau-des-mers.fr.html?aid=356980&label=mkt123sc-778f8464-d6ab-4158-b13e-96ae2bc5194a&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=eb330114ab3be8d687b7f98fac794301&srepoch=1770635235&all_sr_blocks=1431399605_414702244_2_0_0&highlighted_blocks=1431399605_414702244_2_0_0&matching_block_id=1431399605_414702244_2_0_0&sr_pri_blocks=1431399605_414702244_2_0_0__24748&from=searchresults,"9,9",1 grand lit double,missing value,,
